USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE _YEAR,PURCHASE_MONTH,SHIP_TS,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,REGION
34cb70db,dd39493b86914215,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,e682,147.51,website,direct,desktop,CA,NA
3dbab787,3823629039918282,7/13/2020,2020,7,7/15/2020,2,JBL Quantum 100 Gaming Headset,ab0f,25.67,website,direct,desktop,GB,EMEA
3e0ac8e8,c7d28442bfa21583,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,e682,139.65,website,direct,desktop,AU,APAC
0b2c52a6,3175cae99f422472,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,e682,155.85,website,direct,desktop,JP,APAC
420ffdfc,f311d8edc6f27114,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,152.51,website,email,mobile,IE,EMEA
4ec815b3,aa340da4b9533092,7/13/2020,2020,7,7/15/2020,2,JBL Quantum 100 Gaming Headset,2997,15.97,mobile app,email,mobile,SE,EMEA
50a31662,4bc8fd025cc33677,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,8d0d,155.42,website,direct,desktop,DE,EMEA
6725fc4b,4bc8fd025cc33678,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,8d0d,155.42,website,direct,desktop,DE,EMEA
72b19ea6,dd58133986245082,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,e682,168,website,direct,desktop,US,NA
778a504e,6b602bfcec047267,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,8d0d,149.59,website,direct,desktop,CA,NA
840a6b8b,6b602bfcec047268,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,8d0d,149.59,website,direct,desktop,CA,NA
b9df2d42,820554ab0e449385,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,146.02,website,direct,desktop,CA,NA
bb81a01f,820554ab0e449386,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,146.02,website,direct,desktop,CA,NA
5ed3f80f,247c19ab3ac51159,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
ca0a848e,de011ba99ad59061,7/13/2020,2020,7,7/14/2020,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
cb328bf0,3a56b373e7860433,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,8d0d,136.25,website,direct,desktop,AU,APAC
d6f13382,2de80d2fe9d84559,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
ab6a0ac9,78e2e9dfcaf87364,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,e682,168,website,direct,desktop,US,NA
da70fd6c,947296b1a3e87623,7/13/2020,2020,7,7/15/2020,2,Nintendo Switch,e682,146.02,website,direct,mobile,CA,NA
b60ef364,d7ec5b98e4c89208,7/13/2020,2020,7,7/14/2020,1,JBL Quantum 100 Gaming Headset,ab0f,18.99,website,unknown,unknown,CA,NA
e37ae8ce,606d726c83093009,7/13/2020,2020,7,7/16/2020,3,Dell Gaming Mouse,b0ee,49.98,mobile app,direct,desktop,US,NA
e92a57de,e9a7578c4c194924,7/13/2020,2020,7,7/16/2020,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
ece5c593,e9a7578c4c194925,7/13/2020,2020,7,7/16/2020,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
fa1aad96,6ae67df148295171,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,168,website,email,mobile,US,NA
e40bede7,25f17473213104994,7/13/2020,2020,7,7/16/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
ee2218fe,f405ee337f5105592,7/13/2020,2020,7,7/14/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
4bc1f3cc,029fe3df5ee19974,7/14/2020,2020,7,4/16/2020,#NUM!,Lenovo IdeaPad Gaming 3,04ac,1104.63,website,direct,desktop,FR,EMEA
4bc1f3cc,029fe3df5ee19975,7/14/2020,2020,7,7/3/2020,#NUM!,Lenovo IdeaPad Gaming 3,04ac,1104.63,website,direct,desktop,FR,EMEA
8b05ce06,0bc024e478740755,7/14/2020,2020,7,3/3/2020,#NUM!,Nintendo Switch,e682,168,website,direct,desktop,US,NA
dc21222f,11942cca25890878,7/14/2020,2020,7,6/29/2020,#NUM!,Nintendo Switch,8d0d,155.42,website,direct,desktop,ES,EMEA
efecd578,11746a0e7a8103723,7/14/2020,2020,7,7/1/2020,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
e89caee7,11746a0e7a8103724,7/14/2020,2020,7,3/14/2020,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
943f541a,1bd0d74a7932412,7/14/2020,2020,7,7/15/2020,1,27in 4K gaming monitor,891b,438.72,website,direct,desktop,JP,APAC
db70fd30,c09607af36927947,7/14/2020,2020,7,7/16/2020,2,27in 4K gaming monitor,e7e6,480,website,direct,desktop,BR,LATAM
fa181134,8fd804ab22a33163,7/14/2020,2020,7,7/15/2020,1,27in 4K gaming monitor,e7e6,480,website,email,mobile,BR,LATAM
5da37007,8fd804ab22a33164,7/14/2020,2020,7,7/15/2020,1,27in 4K gaming monitor,e7e6,480,website,email,mobile,BR,LATAM
714b9df5,aa57bbb5d0c53257,7/14/2020,2020,7,7/17/2020,3,27in 4K gaming monitor,891b,292.49,website,direct,mobile,JP,APAC
90942761,e163604ba7e76159,7/14/2020,2020,7,7/16/2020,2,27in 4K gaming monitor,e7e6,479.94,website,email,mobile,GB,EMEA
9d23f54b,dbe364d248d80845,7/14/2020,2020,7,7/15/2020,1,27in 4K gaming monitor,891b,480,website,direct,desktop,BR,LATAM
a34f7939,46341b522d2100927,7/14/2020,2020,7,7/15/2020,1,27in 4K gaming monitor,891b,480,website,direct,desktop,CL,LATAM
1adbf79b,2226c7ac0312099,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
25c1da4a,2e6fe7ee4ae4884,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
2de207a7,c2bbf02ba0811884,7/14/2020,2020,7,7/17/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
2fe748c3,7e8d286341d15777,7/14/2020,2020,7,7/16/2020,2,JBL Quantum 100 Gaming Headset,ab0f,16.19,website,direct,desktop,AU,APAC
3b83fb2a,4c43b0aeb0e17473,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,8d0d,168,website,direct,desktop,TH,APAC
4a6819b8,1d68877b01a18737,7/14/2020,2020,7,7/16/2020,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
5fa28985,e8a90f23b3e24676,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
6943f22c,1db94924c5930098,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,e682,155.42,website,direct,desktop,ES,EMEA
72fd081a,63ca307d33636284,7/14/2020,2020,7,7/17/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
72fd081a,e697112ce8d37364,7/14/2020,2020,7,7/17/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
7776e42c,9227932e5b038456,7/14/2020,2020,7,7/15/2020,1,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,mobile,US,NA
8e51f342,778f874201142498,7/14/2020,2020,7,7/16/2020,2,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,NA
92f0c055,efd34bff92252547,7/14/2020,2020,7,7/16/2020,2,Nintendo Switch,8d0d,96.22,website,direct,desktop,MX,LATAM
9a0a4afa,6e0b4ac0fe753365,7/14/2020,2020,7,7/17/2020,3,JBL Quantum 100 Gaming Headset,ab0f,25.67,website,direct,desktop,GB,EMEA
ef2703dd,1fc6ea231eb72393,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
cebe8fe5,d1dd600e77376953,7/14/2020,2020,7,7/15/2020,1,Nintendo Switch,8d0d,142.02,website,direct,desktop,AU,APAC
d35350c7,7d67139202483696,7/14/2020,2020,7,7/16/2020,2,Sony PlayStation 5 Bundle,54ed,1645.21,website,direct,desktop,JP,APAC
e0827103,bcc5504701792744,7/14/2020,2020,7,7/17/2020,3,Sony PlayStation 5 Bundle,54ed,1530,website,direct,desktop,PR,NA
e0827103,80bb6327f7a96668,7/14/2020,2020,7,7/17/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
f87c736e,f74dd5f0478106098,7/14/2020,2020,7,7/16/2020,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
f4affc72,0982f437f0b33853,7/15/2020,2020,7,5/27/2020,#NUM!,27in 4K gaming monitor,e7e6,417.74,website,direct,desktop,FR,EMEA
1f4152c1,053a23a813527352,7/15/2020,2020,7,7/14/2020,#NUM!,Nintendo Switch,e682,168,website,direct,desktop,US,NA
2590683c,0db65448a6375418,7/15/2020,2020,7,3/3/2020,#NUM!,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,BR,LATAM
fb1a960c,06aa4c4a11e91908,7/15/2020,2020,7,7/7/2020,#NUM!,Nintendo Switch,e682,168,website,direct,desktop,BR,LATAM
0ba53fb6,0871ae2f0ce96098,7/15/2020,2020,7,7/3/2020,#NUM!,Dell Gaming Mouse,f81e,50.71,mobile app,email,mobile,IN,APAC
24a6ea62,19f4d50204099583,7/15/2020,2020,7,4/3/2020,#NUM!,Nintendo Switch,e682,168,website,direct,desktop,US,NA
c85b6e27,d57726f67d518379,7/15/2020,2020,7,7/17/2020,2,27in 4K gaming monitor,891b,480,website,email,mobile,US,NA
d3c06f7b,d7ac635ec4833341,7/15/2020,2020,7,7/17/2020,2,27in 4K gaming monitor,e7e6,462.88,website,direct,desktop,GB,EMEA
35d44e66,eb0b9cdea9f34267,7/15/2020,2020,7,7/16/2020,1,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
8d38d341,64944c06fb155191,7/15/2020,2020,7,7/16/2020,1,27in 4K gaming monitor,891b,328.42,website,direct,desktop,RU,APAC
b9189817,f60d2e38edb72661,7/15/2020,2020,7,7/17/2020,2,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
c252b5e4,7538864491778518,7/15/2020,2020,7,7/18/2020,3,27in 4K gaming monitor,e7e6,425.71,website,direct,desktop,DE,EMEA
bef2b980,cb5bfbf637c88663,7/15/2020,2020,7,7/16/2020,1,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
1756b006,e96ce6fcdc391124,7/15/2020,2020,7,7/18/2020,3,27in 4K gaming monitor,891b,458.32,website,direct,desktop,US,NA
19a7a281,5cce914034996455,7/15/2020,2020,7,7/18/2020,3,27in 4K gaming monitor,e7e6,417.74,website,direct,desktop,ES,EMEA
1ac41f20,cda1e3a8b3f107898,7/15/2020,2020,7,7/18/2020,3,27in 4K gaming monitor,e7e6,480,website,direct,desktop,PE,LATAM
f9eccf39,2e20b82809a5859,7/15/2020,2020,7,7/17/2020,2,JBL Quantum 100 Gaming Headset,ab0f,22.77,website,email,mobile,IN,APAC
79209894,8a3dac7060a7780,7/15/2020,2020,7,7/17/2020,2,Dell Gaming Mouse,0c5a,49.98,mobile app,email,mobile,US,NA
4986c69e,76ae3b44a5e10644,7/15/2020,2020,7,7/17/2020,2,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,IN,APAC
044dd267,2b66fcd3a9017810,7/15/2020,2020,7,7/16/2020,1,Nintendo Switch,8d0d,178.57,website,direct,desktop,DK,EMEA
29e9df41,1e6a229ae1638534,7/15/2020,2020,7,7/17/2020,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,BR,LATAM
35862f27,34f0ecbf71239301,7/15/2020,2020,7,7/17/2020,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
4986c69e,d123d2ca8d244614,7/15/2020,2020,7,7/16/2020,1,Sony PlayStation 5 Bundle,54ed,1362.56,website,direct,desktop,AU,APAC
42c5cd5c,8ac316f53f145115,7/15/2020,2020,7,7/17/2020,2,Nintendo Switch,8d0d,168,website,direct,mobile,CO,LATAM
7892c444,8ac316f53f145116,7/15/2020,2020,7,7/17/2020,2,Nintendo Switch,8d0d,168,website,direct,mobile,CO,LATAM
d6d2a3b2,ca6d19c1b1245735,7/15/2020,2020,7,7/17/2020,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
523b7826,f6f38ddcb1446762,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,8d0d,134.34,website,direct,desktop,SG,APAC
57c0713f,45ab75a950956536,7/15/2020,2020,7,7/17/2020,2,Nintendo Switch,e682,171.65,website,direct,desktop,GB,EMEA
5d6c9544,a4c8580cb3161527,7/15/2020,2020,7,7/16/2020,1,Nintendo Switch,8d0d,168,website,direct,mobile,US,NA
61e54da0,6f6e23674c261698,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
7afdcadf,608fe2b237464208,7/15/2020,2020,7,7/17/2020,2,JBL Quantum 100 Gaming Headset,8315,23.26,mobile app,email,mobile,EG,EMEA
eeced59d,e5d8d7b1df866514,7/15/2020,2020,7,7/16/2020,1,Nintendo Switch,e682,168,website,email,mobile,US,NA
aab56d08,c4d1e000e5573342,7/15/2020,2020,7,7/16/2020,1,Nintendo Switch,8d0d,129.27,website,direct,desktop,AU,APAC
b5ad9886,5ea0529247e78396,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,e682,168.99,website,direct,desktop,GB,EMEA
c5d029fd,a0ec464120682530,7/15/2020,2020,7,7/18/2020,3,Dell Gaming Mouse,640d,72.14,website,email,mobile,GB,EMEA
d71c9894,d0bf302b2dc86360,7/15/2020,2020,7,7/16/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
e4dd300b,bd7fc70a45f89880,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,e682,168,website,email,mobile,EC,LATAM
4d35246c,392091398b190512,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,e682,159.12,website,social media,tablet,DE,EMEA
f5724e13,392091398b190513,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,e682,159.12,website,social media,tablet,DE,EMEA
06de37bf,4752a74c9ae95745,7/15/2020,2020,7,7/18/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
38252345,0776721d4344482,7/16/2020,2020,7,4/5/2020,#NUM!,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,NA
6c5bb0e7,0ab34567e0418560,7/16/2020,2020,7,4/11/2020,#NUM!,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
7c347b0c,12de31da562103547,7/16/2020,2020,7,4/24/2020,#NUM!,Nintendo Switch,e682,168,website,email,mobile,US,NA
3399a723,54062b557dd6986,7/16/2020,2020,7,7/18/2020,2,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,NA
3bdcc7a8,f3dd1a728c715853,7/16/2020,2020,7,7/19/2020,3,27in 4K gaming monitor,891b,408,website,direct,desktop,IN,APAC
64d51dd4,6c0123d0bb424060,7/16/2020,2020,7,7/18/2020,2,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,NA
7e568a59,9d2ba6b604830612,7/16/2020,2020,7,7/19/2020,3,27in 4K gaming monitor,891b,458.52,website,direct,mobile,GB,EMEA
9a9fc9db,75a4ec1ffaf52523,7/16/2020,2020,7,7/17/2020,1,27in 4K gaming monitor,891b,309.85,website,direct,desktop,AU,APAC
b1b3e1b6,1bb61f6b48255355,7/16/2020,2020,7,7/18/2020,2,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,NA
b6465c05,2c0c241cbf477518,7/16/2020,2020,7,7/17/2020,1,27in 4K gaming monitor,891b,307.04,website,direct,desktop,FR,EMEA
b7306d15,ef3dc54b37c101652,7/16/2020,2020,7,7/17/2020,1,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,NA
3c22e736,f15f09fbbca1444,7/16/2020,2020,7,7/17/2020,1,Acer Nitro V Gaming Laptop,22ea,798,website,direct,desktop,UA,EMEA
a2ff7570,f15f09fbbca1445,7/16/2020,2020,7,7/17/2020,1,Acer Nitro V Gaming Laptop,22ea,798,website,direct,desktop,UA,EMEA
a5ae33fd,a864fbf5ebd3282,7/16/2020,2020,7,7/18/2020,2,Nintendo Switch,8d0d,168,website,direct,mobile,US,NA
57f42552,e56bb0615a46659,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
59eda254,a6d105b09126794,7/16/2020,2020,7,7/18/2020,2,Nintendo Switch,8d0d,177.11,website,direct,mobile,GB,EMEA
688aa4a0,33236151b9b9273,7/16/2020,2020,7,7/18/2020,2,JBL Quantum 100 Gaming Headset,ab0f,22.1,website,direct,desktop,IE,EMEA
688aa4a0,dceb172240c14678,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,e682,168.99,website,direct,desktop,GB,EMEA
911df6e6,33070cc103930904,7/16/2020,2020,7,7/18/2020,2,JBL Quantum 100 Gaming Headset,8315,23.24,mobile app,direct,desktop,TW,APAC
9186376b,2f3afa639eb32973,7/16/2020,2020,7,7/18/2020,2,Nintendo Switch,8d0d,142.02,website,direct,desktop,AU,APAC
979f1724,d36aa66b55a33998,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,8d0d,140.98,website,direct,desktop,PL,EMEA
ad1f6b5a,e9d4d9d1f9755902,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,e682,168,website,email,mobile,US,NA
b1fcd20b,3466b7fd4b068337,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,8d0d,168,website,email,mobile,US,NA
b90dd86f,93adb396d8d68745,7/16/2020,2020,7,7/17/2020,1,Lenovo IdeaPad Gaming 3,04ac,897.38,website,direct,mobile,AU,APAC
3a1070dd,93adb396d8d68746,7/16/2020,2020,7,7/17/2020,1,Lenovo IdeaPad Gaming 3,04ac,897.38,website,direct,mobile,AU,APAC
c2e496f3,64755c27f9572096,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
cc74436c,a34e6d3e6a573276,7/16/2020,2020,7,7/17/2020,1,Nintendo Switch,8d0d,168,website,direct,mobile,US,NA
d4f6e192,6792967843b84741,7/16/2020,2020,7,7/17/2020,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
d642b97c,d7e54b6220386677,7/16/2020,2020,7,7/18/2020,2,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,NA
d642b97c,b330b6dd50192555,7/16/2020,2020,7,7/17/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
7bd9a515,b330b6dd50192556,7/16/2020,2020,7,7/17/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
d9999630,35f68a501bb98361,7/16/2020,2020,7,7/18/2020,2,Nintendo Switch,e682,168,website,direct,desktop,US,NA
e2a49d87,41161c25abb99812,7/16/2020,2020,7,7/18/2020,2,JBL Quantum 100 Gaming Headset,ab0f,18.79,website,direct,desktop,CA,NA
ebbcd7f7,ba2477c6005104784,7/16/2020,2020,7,7/19/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
7aebb347,0fb73c0efc319512,7/17/2020,2020,7,7/9/2020,#NUM!,27in 4K gaming monitor,891b,480,website,direct,desktop,US,NA
54725621,16285ebb23f9389,7/17/2020,2020,7,4/30/2020,#NUM!,Nintendo Switch,8d0d,171.65,website,direct,desktop,GB,EMEA
aa11be39,19b6a65e6e565084,7/17/2020,2020,7,7/16/2020,#NUM!,Nintendo Switch,e682,177.11,website,direct,desktop,GB,EMEA
78f57112,5d3bccaf4a117898,7/17/2020,2020,7,7/18/2020,1,27in 4K gaming monitor,e7e6,480,website,social media,tablet,US,NA
a51faa7f,4a46b7f7e5645405,7/17/2020,2020,7,7/20/2020,3,27in 4K gaming monitor,891b,384,website,direct,desktop,US,NA
c71841f8,9cf67b710fc56659,7/17/2020,2020,7,7/19/2020,2,27in 4K gaming monitor,891b,390.04,website,direct,mobile,US,NA
ec52148f,80a87cbab60102788,7/17/2020,2020,7,7/20/2020,3,27in 4K gaming monitor,891b,384,website,direct,desktop,US,NA
f75ad16f,dffd076a1a6104884,7/17/2020,2020,7,7/18/2020,1,27in 4K gaming monitor,891b,408,website,direct,desktop,US,NA
0fd08940,dffd076a1a6104885,7/17/2020,2020,7,7/18/2020,1,27in 4K gaming monitor,891b,408,website,direct,desktop,US,NA
b39daebf,5606523146f2924,7/17/2020,2020,7,7/19/2020,2,Nintendo Switch,8d0d,142.02,website,direct,desktop,AU,APAC
004bf15e,ef408f5fe0819108,7/17/2020,2020,7,7/20/2020,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,BR,LATAM
08e390f4,ade4eefc81520039,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,8d0d,191.51,website,direct,mobile,IL,EMEA
092ed86b,96171dea02e23051,7/17/2020,2020,7,7/19/2020,2,Nintendo Switch,8d0d,168,website,direct,mobile,US,NA
bbea2e53,4aceae45b0025728,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
0f357c74,255d90e668327820,7/17/2020,2020,7,7/19/2020,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,CO,LATAM
1c9abb75,890fe8a74ea29047,7/17/2020,2020,7,7/20/2020,3,Sony PlayStation 5 Bundle,54ed,1058.22,website,direct,desktop,US,NA
f4197dae,e321d97c9fb29128,7/17/2020,2020,7,7/20/2020,3,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,NA
266decdb,66143bd22d133271,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
32195731,76624d2ca6034489,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
11b83a31,89f4038699735810,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,8d0d,168.99,website,direct,mobile,GB,EMEA
44c2f4f0,2e98f44d19740337,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
4c7a83eb,2608f764c5545514,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
4f910e2b,868575365b649211,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
8343626d,b058e68528d57215,7/17/2020,2020,7,7/19/2020,2,Sony PlayStation 5 Bundle,54ed,602,website,direct,desktop,US,NA
a186702d,b058e68528d57216,7/17/2020,2020,7,7/19/2020,2,Sony PlayStation 5 Bundle,54ed,602,website,direct,desktop,US,NA
a28902c5,2d19302402558813,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,NA
a28902c5,6a919a76be561294,7/17/2020,2020,7,7/19/2020,2,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,AE,EMEA
aced5ffb,3dc6a346c3d65366,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
7d2916ac,b84fc83f64770608,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
c86d67fd,eb016c675a179421,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,e682,168,website,direct,desktop,US,NA
cd3ead03,bdd4dace75c82366,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
db055207,63d87c95a2f82823,7/17/2020,2020,7,7/18/2020,1,Sony PlayStation 5 Bundle,54ed,1732.52,website,direct,desktop,US,NA
db055207,63d87c95a2f82824,7/17/2020,2020,7,7/18/2020,1,Sony PlayStation 5 Bundle,54ed,1732.52,website,direct,desktop,US,NA
e8e53a2a,5ad6685eea786904,7/17/2020,2020,7,7/20/2020,3,Nintendo Switch,8d0d,148.05,website,direct,desktop,US,NA
ec3952a6,d5fb8bfb59487436,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,e682,168,website,direct,desktop,US,NA
b8c5d66c,93e4c1dfca488182,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,8d0d,142.81,website,direct,mobile,CH,EMEA
f4f870b0,2321e54340f94110,7/17/2020,2020,7,7/18/2020,1,Nintendo Switch,8d0d,152.51,website,direct,desktop,FI,EMEA
f80b2a75,b3eb2f6a27e101234,7/17/2020,2020,7,7/19/2020,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
4.14E+49,b3eb2f6a27e101235,7/17/2020,2020,7,7/19/2020,2,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
f3eb54ef,9005f36a861106657,7/17/2020,2020,7,7/18/2020,1,JBL Quantum 100 Gaming Headset,8315,23.08,mobile app,email,mobile,US,NA
2a113570,e86f3bdfdea107642,7/17/2020,2020,7,7/20/2020,3,Sony PlayStation 5 Bundle,54ed,1422.67,website,direct,desktop,KR,APAC
6d68c7fa,0e1b3bd4b4123333,7/18/2020,2020,7,6/6/2020,#NUM!,27in 4K gaming monitor,e7e6,426.54,website,direct,desktop,CA,NA
1001a4c1,142d369dee198188,7/18/2020,2020,7,3/4/2020,#NUM!,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,NA
101a30f2,16b5c0a968e98808,7/18/2020,2020,7,6/6/2020,#NUM!,Nintendo Switch,8d0d,142.81,website,direct,desktop,CH,EMEA
3e2cdbb6,c3afeb9083519947,7/18/2020,2020,7,7/21/2020,3,27in 4K gaming monitor,891b,282.78,website,direct,desktop,FR,EMEA
692c927d,1c2aeb4b97e29482,7/18/2020,2020,7,7/21/2020,3,27in 4K gaming monitor,e7e6,480,website,email,mobile,US,NA
e9a5a7cf,6f3d33833a833703,7/18/2020,2020,7,7/21/2020,3,27in 4K gaming monitor,891b,286.62,website,direct,desktop,US,NA
f3223b62,2c7f3990bf442376,7/18/2020,2020,7,7/20/2020,2,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,NA
f8445b2a,4f00fb731cc80603,7/18/2020,2020,7,7/19/2020,1,27in 4K gaming monitor,891b,487.21,website,direct,desktop,TW,APAC
129b9c71,cfda0e6f23d90140,7/18/2020,2020,7,7/20/2020,2,27in 4K gaming monitor,e7e6,435.86,website,direct,desktop,FR,EMEA
1b54b7c5,3a0bbb4f82c95341,7/18/2020,2020,7,7/20/2020,2,27in 4K gaming monitor,e7e6,143.02,website,direct,desktop,TR,EMEA
314d53ba,4d664601b5d2315,7/18/2020,2020,7,7/20/2020,2,JBL Quantum 100 Gaming Headset,8315,23.34,mobile app,direct,desktop,VI,NA
38205fcc,5a6d92ff8328155,7/18/2020,2020,7,7/19/2020,1,Nintendo Switch,8d0d,168,website,direct,desktop,US,NA
3d446fc8,7308a08103a9601,7/18/2020,2020,7,7/21/2020,3,Nintendo Switch,e682,168,website,unknown,tv,US,NA
401d0802,e1a5283d9f29638,7/18/2020,2020,7,7/21/2020,3,Lenovo IdeaPad Gaming 3,04ac,1058.54,website,direct,desktop,US,NA
405b1c55,9a1db1ed41711534,7/18/2020,2020,7,7/21/2020,3,Dell Gaming Mouse,8d4f,52.82,mobile app,email,mobile,SG,APAC
4d9de207,2e4972baae320973,7/18/2020,2020,7,7/21/2020,3,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,NA
